,Unnamed: 0,Player Name,Fixture,Starting Position,Team,Sub Off Time,Second Sub Off Time,Sub On Time,Yellow Card Time,Red Card Time,Starting State,Yellow Card Check,Minutes Played Raw,Minutes Played Total,Round,Round N,Player Team
3652,18,Zach Gallagher,Crusaders 10 31 Chiefs,19,Crusaders,,,61.0,,,Bench,No Yellow Card,19.0,19.0,round1,1.0,Zach Gallagher (Crusaders)
3653,19,Christian Lio-Willie,Crusaders 10 31 Chiefs,20,Crusaders,,,9.0,,,Bench,No Yellow Card,71.0,71.0,round1,1.0,Christian Lio-Willie (Crusaders)
3654,20,Willi Heinz,Crusaders 10 31 Chiefs,21,Crusaders,,,48.0,,,Bench,No Yellow Card,32.0,32.0,round1,1.0,Willi Heinz (Crusaders)
3655,21,Fergus Burke,Crusaders 10 31 Chiefs,22,Crusaders,,,68.0,,,Bench,No Yellow Card,12.0,12.0,round1,1.0,Fergus Burke (Crusaders)
3656,22,Macca Springer,Crusaders 10 31 Chiefs,23,Crusaders,,,68.0,,,Bench,No Yellow Card,12.0,12.0,round1,1.0,Macca Springer (Crusaders)
3657,23,Shaun Stevenson,Crusaders 10 31 Chiefs,15,Chiefs,,,,,,Starter,No Yellow Card,80.0,80.0,round1,1.0,Shaun Stevenson (Chiefs)
3658,24,Liam Coombes-Fabling,Crusaders 10 31 Chiefs,14,Chiefs,,,,,,Starter,No Yellow Card,80.0,80.0,round1,1.0,Liam Coombes-Fabling (Chiefs)
3659,25,Alex Nankivell,Crusaders 10 31 Chiefs,13,Chiefs,,,,,,Starter,No Yellow Card,80.0,80.0,round1,1.0,Alex Nankivell (Chiefs)
3660,26,Anton Lienert-Brown,Crusaders 10 31 Chiefs,12,Chiefs,48.0,,,,,Starter,No Yellow Card,48.0,48.0,round1,1.0,Anton Lienert-Brown (Chiefs)
3661,27,Solomon Alaimalo,Crusaders 10 31 Chiefs,11,Chiefs,41.0,,,,,Starter,No Yellow Card,41.0,41.0,round1,1.0,Solomon Alaimalo (Chiefs)
3662,28,Damian McKenzie,Crusaders 10 31 Chiefs,10,Chiefs,,,,,,Starter,No Yellow Card,80.0,80.0,round1,1.0,Damian McKenzie (Chiefs)
3663,29,Brad Weber,Crusaders 10 31 Chiefs,9,Chiefs,63.0,,,,,Starter,No Yellow Card,63.0,63.0,round1,1.0,Brad Weber (Chiefs)
3664,30,Luke Jacobson,Crusaders 10 31 Chiefs,8,Chiefs,,,,,,Starter,No Yellow Card,80.0,80.0,round1,1.0,Luke Jacobson (Chiefs)
3665,31,Sam Cane,Crusaders 10 31 Chiefs,7,Chiefs,,,,19.0,,Starter,Yellow Card,80.0,70.0,round1,1.0,Sam Cane (Chiefs)
3666,32,Pita Gus Sowakula,Crusaders 10 31 Chiefs,6,Chiefs,54.0,,,,,Starter,No Yellow Card,54.0,54.0,round1,1.0,Pita Gus Sowakula (Chiefs)
3667,33,Tupou Vaa'i,Crusaders 10 31 Chiefs,5,Chiefs,63.0,,,,,Starter,No Yellow Card,63.0,63.0,round1,1.0,Tupou Vaa'i (Chiefs)
3668,34,Brodie Retallick,Crusaders 10 31 Chiefs,4,Chiefs,,,,,,Starter,No Yellow Card,80.0,80.0,round1,1.0,Brodie Retallick (Chiefs)
3669,35,George Dyer,Crusaders 10 31 Chiefs,3,Chiefs,63.0,,,,,Starter,No Yellow Card,63.0,63.0,round1,1.0,George Dyer (Chiefs)
3670,36,Samisoni Taukei'aho,Crusaders 10 31 Chiefs,2,Chiefs,68.0,,,,,Starter,No Yellow Card,68.0,68.0,round1,1.0,Samisoni Taukei'aho (Chiefs)
3671,37,Aidan Ross,Crusaders 10 31 Chiefs,1,Chiefs,54.0,,,,,Starter,No Yellow Card,54.0,54.0,round1,1.0,Aidan Ross (Chiefs)
3672,38,Bradley Slater,Crusaders 10 31 Chiefs,16,Chiefs,,,68.0,,,Bench,No Yellow Card,12.0,12.0,round1,1.0,Bradley Slater (Chiefs)
3673,39,Ollie Norris,Crusaders 10 31 Chiefs,17,Chiefs,,,54.0,,,Bench,No Yellow Card,26.0,26.0,round1,1.0,Ollie Norris (Chiefs)
3674,40,John Ryan,Crusaders 10 31 Chiefs,18,Chiefs,,,63.0,,,Bench,No Yellow Card,17.0,17.0,round1,1.0,John Ryan (Chiefs)
3675,41,Naitoa Ah Kuoi,Crusaders 10 31 Chiefs,19,Chiefs,,,63.0,,,Bench,No Yellow Card,17.0,17.0,round1,1.0,Naitoa Ah Kuoi (Chiefs)
3676,42,Samipeni Finau,Crusaders 10 31 Chiefs,20,Chiefs,,,54.0,,,Bench,No Yellow Card,26.0,26.0,round1,1.0,Samipeni Finau (Chiefs)
3677,43,Cortez Ratima,Crusaders 10 31 Chiefs,21,Chiefs,,,63.0,,,Bench,No Yellow Card,17.0,17.0,round1,1.0,Cortez Ratima (Chiefs)
3678,44,Josh Ioane,Crusaders 10 31 Chiefs,22,Chiefs,,,41.0,,,Bench,No Yellow Card,39.0,39.0,round1,1.0,Josh Ioane (Chiefs)
3679,45,Rameka Poihipi,Crusaders 10 31 Chiefs,23,Chiefs,,,48.0,,,Bench,No Yellow Card,32.0,32.0,round1,1.0,Rameka Poihipi (Chiefs)
3680,0,Tom Wright,ACT Brumbies 37 33 Hurricanes,15,ACT Brumbies,,,,,,Starter,No Yellow Card,80.0,80.0,round16,16.0,Tom Wright (ACT Brumbies)
3681,1,Andy Muirhead,ACT Brumbies 37 33 Hurricanes,14,ACT Brumbies,,,,,,Starter,No Yellow Card,80.0,80.0,round16,16.0,Andy Muirhead (ACT Brumbies)
3682,2,Len Ikitau,ACT Brumbies 37 33 Hurricanes,13,ACT Brumbies,,,,,,Starter,No Yellow Card,80.0,80.0,round16,16.0,Len Ikitau (ACT Brumbies)
3683,3,Tamati Tua,ACT Brumbies 37 33 Hurricanes,12,ACT Brumbies,,,,,,Starter,No Yellow Card,80.0,80.0,round16,16.0,Tamati Tua (ACT Brumbies)
3684,4,Ollie Sapsford,ACT Brumbies 37 33 Hurricanes,11,ACT Brumbies,,,,,,Starter,No Yellow Card,80.0,80.0,round16,16.0,Ollie Sapsford (ACT Brumbies)
3685,5,Jack Debreczeni,ACT Brumbies 37 33 Hurricanes,10,ACT Brumbies,69.0,,,,,Starter,No Yellow Card,69.0,69.0,round16,16.0,Jack Debreczeni (ACT Brumbies)
3686,6,Nic White,ACT Brumbies 37 33 Hurricanes,9,ACT Brumbies,57.0,,,,,Starter,No Yellow Card,57.0,57.0,round16,16.0,Nic White (ACT Brumbies)
3687,7,Pete Samu,ACT Brumbies 37 33 Hurricanes,8,ACT Brumbies,,,,,,Starter,No Yellow Card,80.0,80.0,round16,16.0,Pete Samu (ACT Brumbies)
3688,8,Jahrome Brown,ACT Brumbies 37 33 Hurricanes,7,ACT Brumbies,52.0,,,,,Starter,No Yellow Card,52.0,52.0,round16,16.0,Jahrome Brown (ACT Brumbies)
3689,9,Rob Valetini,ACT Brumbies 37 33 Hurricanes,6,ACT Brumbies,,,,,,Starter,No Yellow Card,80.0,80.0,round16,16.0,Rob Valetini (ACT Brumbies)
3690,10,Cadeyrn Neville,ACT Brumbies 37 33 Hurricanes,5,ACT Brumbies,41.0,,,,,Starter,No Yellow Card,41.0,41.0,round16,16.0,Cadeyrn Neville (ACT Brumbies)
3691,11,Nick Frost,ACT Brumbies 37 33 Hurricanes,4,ACT Brumbies,,,,,,Starter,No Yellow Card,80.0,80.0,round16,16.0,Nick Frost (ACT Brumbies)
3692,12,Sefo Kautai,ACT Brumbies 37 33 Hurricanes,3,ACT Brumbies,57.0,,,,,Starter,No Yellow Card,57.0,57.0,round16,16.0,Sefo Kautai (ACT Brumbies)
3693,13,Lachlan Lonergan,ACT Brumbies 37 33 Hurricanes,2,ACT Brumbies,57.0,,78.0,,,Starter,No Yellow Card,59.0,59.0,round16,16.0,Lachlan Lonergan (ACT Brumbies)
3694,14,James Slipper,ACT Brumbies 37 33 Hurricanes,1,ACT Brumbies,73.0,,,,,Starter,No Yellow Card,73.0,73.0,round16,16.0,James Slipper (ACT Brumbies)
3695,15,Connal McInerney,ACT Brumbies 37 33 Hurricanes,16,ACT Brumbies,78.0,,57.0,,,Bench,No Yellow Card,21.0,21.0,round16,16.0,Connal McInerney (ACT Brumbies)
3696,16,Blake Schoupp,ACT Brumbies 37 33 Hurricanes,17,ACT Brumbies,,,73.0,,,Bench,No Yellow Card,7.0,7.0,round16,16.0,Blake Schoupp (ACT Brumbies)
3697,17,Rhys Van Nek,ACT Brumbies 37 33 Hurricanes,18,ACT Brumbies,,,57.0,,,Bench,No Yellow Card,23.0,23.0,round16,16.0,Rhys Van Nek (ACT Brumbies)
3698,18,Tom Hooper,ACT Brumbies 37 33 Hurricanes,19,ACT Brumbies,,,41.0,,,Bench,No Yellow Card,39.0,39.0,round16,16.0,Tom Hooper (ACT Brumbies)
